disastser_number,declaration_date,year,disaster_type,incident_type,state,place_name,valid_registrations,referrals,approved,approved_amount
1798,10/1/2008,2008,DR,Severe Storms,PR,Ponce Municipio,"2,255","2,131","1,254","$2,373,280.83 "
1798,10/1/2008,2008,DR,Severe Storms,PR,Salinas Municipio,"2,957","2,878","1,704","$3,175,137.04 "
1798,10/1/2008,2008,DR,Severe Storms,PR,San Lorenzo Municipio,855,817,433,"$597,047.07 "
1798,10/1/2008,2008,DR,Severe Storms,PR,Santa Isabel Municipio,"1,695","1,658",977,"$1,315,142.31 "
1798,10/1/2008,2008,DR,Severe Storms,PR,Villalba Municipio,"1,522","1,494",675,"$705,625.08 "
1798,10/1/2008,2008,DR,Severe Storms,PR,Yabucoa Municipio,"4,212","4,078","2,208","$3,970,049.54 "
1798,10/1/2008,2008,DR,Severe Storms,PR,Yauco Municipio,703,670,304,"$347,490.29 "
1800,10/3/2008,2008,DR,Severe Storms,IL,Cook County,"43,760","41,226","24,756","$55,816,943.52 "
1800,10/3/2008,2008,DR,Severe Storms,IL,DeKalb County,239,222,158,"$557,628.76 "
1800,10/3/2008,2008,DR,Severe Storms,IL,DuPage County,"1,284","1,189",814,"$2,603,640.88 "
1800,10/3/2008,2008,DR,Severe Storms,IL,Grundy County,101,92,64,"$233,555.15 "
1800,10/3/2008,2008,DR,Severe Storms,IL,Kane County,541,500,343,"$1,082,359.17 "
1800,10/3/2008,2008,DR,Severe Storms,IL,La Salle County,255,216,169,"$976,616.58 "
1800,10/3/2008,2008,DR,Severe Storms,IL,Peoria County,"1,602","1,503",906,"$1,699,294.73 "
1800,10/3/2008,2008,DR,Severe Storms,IL,Will County,"1,245","1,159",624,"$1,438,459.00 "
1800,10/3/2008,2008,DR,Severe Storms,IL,Woodford County,142,129,103,"$255,408.74 "
1809,11/13/2008,2008,DR,Severe Storms,MO,Boone County,19,17,13,"$42,856.42 "
1809,11/13/2008,2008,DR,Severe Storms,MO,Callaway County,19,16,9,"$11,546.51 "
1809,11/13/2008,2008,DR,Severe Storms,MO,Chariton County,3,2,0,
1809,11/13/2008,2008,DR,Severe Storms,MO,Howell County,11,8,4,"$20,100.14 "
1809,11/13/2008,2008,DR,Severe Storms,MO,Jefferson County,53,46,29,"$121,441.57 "
1809,11/13/2008,2008,DR,Severe Storms,MO,Lewis County,4,3,2,"$18,792.49 "
1809,11/13/2008,2008,DR,Severe Storms,MO,Lincoln County,88,76,59,"$510,735.71 "
1809,11/13/2008,2008,DR,Severe Storms,MO,Linn County,8,5,3,"$31,617.19 "
1809,11/13/2008,2008,DR,Severe Storms,MO,Marion County,13,11,6,"$2,131.19 "
1809,11/13/2008,2008,DR,Severe Storms,MO,Montgomery County,3,3,1,"$10,708.02 "
1809,11/13/2008,2008,DR,Severe Storms,MO,Osage County,6,5,2,"$8,477.49 "
1809,11/13/2008,2008,DR,Severe Storms,MO,Schuyler County,1,1,1,"$6,562.80 "
1809,11/13/2008,2008,DR,Severe Storms,MO,St. Charles County,112,101,63,"$213,575.10 "
1809,11/13/2008,2008,DR,Severe Storms,MO,St. Louis,410,365,275,"$725,275.18 "
1809,11/13/2008,2008,DR,Severe Storms,MO,St. Louis County,"2,688","2,397","1,592","$4,869,865.29 "
1809,11/13/2008,2008,DR,Severe Storms,MO,Stone County,44,38,17,"$107,407.73 "
1809,11/13/2008,2008,DR,Severe Storms,MO,Taney County,40,32,14,"$102,042.41 "
1809,11/13/2008,2008,DR,Severe Storms,MO,Texas County,8,8,7,"$50,576.56 "
1809,11/13/2008,2008,DR,Severe Storms,MO,Webster County,20,14,8,"$16,271.75 "
1810,11/18/2008,2008,DR,Fire,CA,Los Angeles County,"1,787","1,594",291,"$2,315,899.04 "
1810,11/18/2008,2008,DR,Fire,CA,Orange County,307,283,52,"$418,582.08 "
1810,11/18/2008,2008,DR,Fire,CA,Riverside County,34,30,6,"$22,672.14 "
1810,11/18/2008,2008,DR,Fire,CA,Santa Barbara County,412,377,137,"$1,082,335.62 "
1814,1/5/2009,2009,DR,Flood,HI,Honolulu County,"1,297","1,106",698,"$3,674,159.05 "
1817,1/30/2009,2009,DR,Flood,WA,Benton County,27,14,10,"$37,072.11 "
1817,1/30/2009,2009,DR,Flood,WA,Clallam County,41,30,19,"$44,754.28 "
1817,1/30/2009,2009,DR,Flood,WA,Cowlitz County,381,283,187,"$932,785.22 "
1817,1/30/2009,2009,DR,Flood,WA,Grays Harbor County,181,148,101,"$779,376.64 "
1817,1/30/2009,2009,DR,Flood,WA,King County,823,688,456,"$1,777,639.39 "
1817,1/30/2009,2009,DR,Flood,WA,Kittitas County,314,248,164,"$744,709.00 "
1817,1/30/2009,2009,DR,Flood,WA,Lewis County,395,307,198,"$1,148,977.85 "
1817,1/30/2009,2009,DR,Flood,WA,Mason County,77,52,31,"$164,949.32 "
1817,1/30/2009,2009,DR,Flood,WA,Pacific County,56,44,26,"$161,372.86 "
1817,1/30/2009,2009,DR,Flood,WA,Pierce County,589,508,346,"$1,529,006.78 "
1817,1/30/2009,2009,DR,Flood,WA,Skagit County,140,113,71,"$320,729.28 "
1817,1/30/2009,2009,DR,Flood,WA,Snohomish County,423,334,200,"$675,341.27 "
1817,1/30/2009,2009,DR,Flood,WA,Thurston County,142,112,70,"$202,346.73 "
1817,1/30/2009,2009,DR,Flood,WA,Wahkiakum County,31,23,16,"$119,007.86 "
1817,1/30/2009,2009,DR,Flood,WA,Whatcom County,358,290,164,"$868,639.45 "
1820,2/15/2009,2009,DR,Severe Storms,OK,Carter County,249,208,85,"$1,168,950.83 "
1820,2/15/2009,2009,DR,Severe Storms,OK,Logan County,59,57,10,"$41,392.45 "
1820,2/15/2009,2009,DR,Severe Storms,OK,Oklahoma County,101,85,10,"$41,599.89 "
1829,3/24/2009,2009,DR,Severe Storms,ND,Adams County,27,23,13,"$23,954.59 "
1829,3/24/2009,2009,DR,Severe Storms,ND,Barnes County,"1,048",704,450,"$559,031.47 "
1829,3/24/2009,2009,DR,Severe Storms,ND,Benson County,144,121,37,"$86,464.37 "
1829,3/24/2009,2009,DR,Severe Storms,ND,Burleigh County,478,421,215,"$376,855.02 "
1829,3/24/2009,2009,DR,Severe Storms,ND,Cass County,"1,085",784,332,"$1,265,875.37 "
1829,3/24/2009,2009,DR,Severe Storms,ND,Cavalier County,36,30,14,"$24,280.23 "
1829,3/24/2009,2009,DR,Severe Storms,ND,Dickey County,38,29,10,"$34,538.49 "
1829,3/24/2009,2009,DR,Severe Storms,ND,Eddy County,81,72,40,"$74,860.00 "
1829,3/24/2009,2009,DR,Severe Storms,ND,Emmons County,147,124,107,"$1,136,349.41 "
1829,3/24/2009,2009,DR,Severe Storms,ND,Foster County,76,61,37,"$63,377.58 "
1829,3/24/2009,2009,DR,Severe Storms,ND,Grand Forks County,116,96,47,"$86,209.27 "
1829,3/24/2009,2009,DR,Severe Storms,ND,Grant County,24,14,9,"$50,988.02 "
1829,3/24/2009,2009,DR,Severe Storms,ND,Griggs County,14,12,6,"$21,956.85 "
1829,3/24/2009,2009,DR,Severe Storms,ND,Hettinger County,55,41,19,"$50,388.52 "
1829,3/24/2009,2009,DR,Severe Storms,ND,Kidder County,28,22,14,"$33,667.36 "
1829,3/24/2009,2009,DR,Severe Storms,ND,LaMoure County,127,103,77,"$244,543.05 "
1829,3/24/2009,2009,DR,Severe Storms,ND,Logan County,25,20,14,"$41,654.54 "
1829,3/24/2009,2009,DR,Severe Storms,ND,McHenry County,97,80,61,"$133,456.89 "
1829,3/24/2009,2009,DR,Severe Storms,ND,McIntosh County,22,19,13,"$42,425.11 "
1829,3/24/2009,2009,DR,Severe Storms,ND,McLean County,62,51,33,"$101,832.57 "
1829,3/24/2009,2009,DR,Severe Storms,ND,Mercer County,154,135,87,"$400,960.23 "
1829,3/24/2009,2009,DR,Severe Storms,ND,Morton County,292,255,132,"$209,151.08 "
1829,3/24/2009,2009,DR,Severe Storms,ND,Nelson County,42,38,23,"$62,225.90 "
1829,3/24/2009,2009,DR,Severe Storms,ND,Oliver County,19,16,8,"$25,466.83 "
1829,3/24/2009,2009,DR,Severe Storms,ND,Pembina County,96,83,41,"$84,788.99 "
1829,3/24/2009,2009,DR,Severe Storms,ND,Pierce County,28,27,23,"$70,936.16 "
1829,3/24/2009,2009,DR,Severe Storms,ND,Ramsey County,335,254,96,"$202,890.72 "
1829,3/24/2009,2009,DR,Severe Storms,ND,Ransom County,210,161,111,"$328,247.35 "
1829,3/24/2009,2009,DR,Severe Storms,ND,Richland County,251,206,109,"$307,853.72 "
1829,3/24/2009,2009,DR,Severe Storms,ND,Rolette County,446,427,137,"$269,146.02 "
1829,3/24/2009,2009,DR,Severe Storms,ND,Sargent County,22,18,6,"$24,679.51 "
1829,3/24/2009,2009,DR,Severe Storms,ND,Spirit Lake Reservation,41,40,7,"$8,769.82 "
1829,3/24/2009,2009,DR,Severe Storms,ND,Standing Rock Sioux Tribe of North & South Dakota,15,9,7,"$40,266.73 "
1829,3/24/2009,2009,DR,Severe Storms,ND,Stark County,490,449,72,"$167,575.33 "
1829,3/24/2009,2009,DR,Severe Storms,ND,Steele County,25,18,10,"$35,855.67 "
1829,3/24/2009,2009,DR,Severe Storms,ND,Stutsman County,562,475,263,"$427,375.01 "
1829,3/24/2009,2009,DR,Severe Storms,ND,Towner County,53,44,26,"$46,528.94 "
1829,3/24/2009,2009,DR,Severe Storms,ND,Traill County,72,63,43,"$214,670.15 "
1829,3/24/2009,2009,DR,Severe Storms,ND,Turtle Mountain Indian Reservation,7,6,3,"$10,983.61 "
1829,3/24/2009,2009,DR,Severe Storms,ND,Walsh County,167,145,61,"$125,464.49 "
1829,3/24/2009,2009,DR,Severe Storms,ND,Ward County,191,159,115,"$257,243.06 "
1829,3/24/2009,2009,DR,Severe Storms,ND,Wells County,95,85,57,"$69,179.74 "
1829,3/24/2009,2009,DR,Severe Storms,ND,Williams County,12,12,8,"$20,016.67 "
1830,4/9/2009,2009,DR,Severe Storms,MN,Beltrami County,46,40,25,"$78,745.91 "
1830,4/9/2009,2009,DR,Severe Storms,MN,Clay County,956,808,503,"$1,945,178.06 "
1830,4/9/2009,2009,DR,Severe Storms,MN,Marshall County,100,71,26,"$56,594.93 "
1830,4/9/2009,2009,DR,Severe Storms,MN,Norman County,107,94,61,"$165,280.51 "
1830,4/9/2009,2009,DR,Severe Storms,MN,Polk County,63,49,27,"$62,137.67 "
1830,4/9/2009,2009,DR,Severe Storms,MN,Traverse County,13,12,7,"$45,911.59 "
1830,4/9/2009,2009,DR,Severe Storms,MN,Wilkin County,47,40,27,"$86,418.39 "
1831,4/21/2009,2009,DR,Severe Storms,FL,Calhoun County,69,58,33,"$119,112.57 "
1831,4/21/2009,2009,DR,Severe Storms,FL,Dixie County,61,49,40,"$102,323.75 "
1831,4/21/2009,2009,DR,Severe Storms,FL,Gilchrist County,26,23,15,"$55,011.09 "
1831,4/21/2009,2009,DR,Severe Storms,FL,Hamilton County,178,150,80,"$568,621.39 "
1831,4/21/2009,2009,DR,Severe Storms,FL,Holmes County,103,87,52,"$215,199.28 "
1831,4/21/2009,2009,DR,Severe Storms,FL,Jackson County,146,133,89,"$226,767.21 "
1831,4/21/2009,2009,DR,Severe Storms,FL,Lafayette County,80,67,42,"$144,992.61 "
1831,4/21/2009,2009,DR,Severe Storms,FL,Leon County,48,44,27,"$104,234.09 "
1831,4/21/2009,2009,DR,Severe Storms,FL,Levy County,18,14,9,"$4,843.94 "
1831,4/21/2009,2009,DR,Severe Storms,FL,Liberty County,29,25,13,"$83,308.79 "
1831,4/21/2009,2009,DR,Severe Storms,FL,Madison County,137,116,86,"$728,964.94 "
1831,4/21/2009,2009,DR,Severe Storms,FL,Okaloosa County,87,72,44,"$255,083.39 "
1831,4/21/2009,2009,DR,Severe Storms,FL,Santa Rosa County,66,56,37,"$119,920.83 "
1831,4/21/2009,2009,DR,Severe Storms,FL,Suwannee County,146,114,74,"$228,622.73 "
1831,4/21/2009,2009,DR,Severe Storms,FL,Wakulla County,10,8,3,"$27,016.80 "
1831,4/21/2009,2009,DR,Severe Storms,FL,Walton County,83,72,39,"$142,030.42 "
1831,4/21/2009,2009,DR,Severe Storms,FL,Washington County,58,48,22,"$94,559.68 "
1832,4/22/2009,2009,DR,Severe Storms,IN,Allen County,92,76,36,"$57,879.53 "
1832,4/22/2009,2009,DR,Severe Storms,IN,Carroll County,59,49,31,"$88,263.25 "
1832,4/22/2009,2009,DR,Severe Storms,IN,Daviess County,8,6,3,"$35,666.67 "
1832,4/22/2009,2009,DR,Severe Storms,IN,DeKalb County,60,50,35,"$95,966.04 "
1832,4/22/2009,2009,DR,Severe Storms,IN,Fulton County,67,60,41,"$116,099.23 "
1832,4/22/2009,2009,DR,Severe Storms,IN,Jasper County,31,29,21,"$69,296.57 "
1832,4/22/2009,2009,DR,Severe Storms,IN,Kosciusko County,80,63,45,"$143,386.94 "
1832,4/22/2009,2009,DR,Severe Storms,IN,Lake County,444,408,274,"$756,536.15 "
1832,4/22/2009,2009,DR,Severe Storms,IN,LaPorte County,309,282,252,"$484,557.85 "
1832,4/22/2009,2009,DR,Severe Storms,IN,Lawrence County,32,28,9,"$18,335.73 "
1832,4/22/2009,2009,DR,Severe Storms,IN,Marshall County,19,18,13,"$36,509.21 "
1832,4/22/2009,2009,DR,Severe Storms,IN,Noble County,31,24,12,"$34,445.69 "
1832,4/22/2009,2009,DR,Severe Storms,IN,Pulaski County,142,133,113,"$577,113.13 "
1832,4/22/2009,2009,DR,Severe Storms,IN,St. Joseph County,52,43,37,"$101,292.10 "
1832,4/22/2009,2009,DR,Severe Storms,IN,White County,62,53,40,"$166,307.10 "
1832,4/22/2009,2009,DR,Severe Storms,IN,Whitley County,33,31,15,"$179,951.20 "
1833,4/23/2009,2009,DR,Severe Storms,GA,Baker County,25,20,10,"$30,598.05 "
1833,4/23/2009,2009,DR,Severe Storms,GA,Ben Hill County,200,164,66,"$197,718.39 "
1833,4/23/2009,2009,DR,Severe Storms,GA,Berrien County,50,43,20,"$77,262.77 "
1833,4/23/2009,2009,DR,Severe Storms,GA,Brantley County,59,45,29,"$175,560.35 "
1833,4/23/2009,2009,DR,Severe Storms,GA,Brooks County,40,32,16,"$137,241.41 "
1833,4/23/2009,2009,DR,Severe Storms,GA,Camden County,31,22,12,"$186,692.15 "
1833,4/23/2009,2009,DR,Severe Storms,GA,Coffee County,242,212,94,"$289,721.62 "
1833,4/23/2009,2009,DR,Severe Storms,GA,Colquitt County,76,59,30,"$85,023.54 "
1833,4/23/2009,2009,DR,Severe Storms,GA,Decatur County,94,79,45,"$245,788.46 "
1833,4/23/2009,2009,DR,Severe Storms,GA,Dougherty County,92,81,46,"$198,106.49 "
1833,4/23/2009,2009,DR,Severe Storms,GA,Early County,164,148,54,"$115,210.26 "
1833,4/23/2009,2009,DR,Severe Storms,GA,Echols County,15,13,11,"$186,389.57 "
1833,4/23/2009,2009,DR,Severe Storms,GA,Lanier County,20,14,7,"$72,062.66 "
1833,4/23/2009,2009,DR,Severe Storms,GA,Lowndes County,178,148,91,"$923,537.19 "
1833,4/23/2009,2009,DR,Severe Storms,GA,Miller County,63,55,28,"$110,477.39 "
1833,4/23/2009,2009,DR,Severe Storms,GA,Mitchell County,205,182,107,"$399,153.46 "
1833,4/23/2009,2009,DR,Severe Storms,GA,Montgomery County,7,6,4,"$9,520.50 "
1833,4/23/2009,2009,DR,Severe Storms,GA,Pierce County,51,44,29,"$259,785.74 "
1833,4/23/2009,2009,DR,Severe Storms,GA,Tattnall County,13,11,6,"$37,212.29 "
1833,4/23/2009,2009,DR,Severe Storms,GA,Tift County,153,131,50,"$271,293.31 "
1833,4/23/2009,2009,DR,Severe Storms,GA,Ware County,25,24,11,"$196,410.06 "
1833,4/23/2009,2009,DR,Severe Storms,GA,Wheeler County,2,2,1,$119.82 
1833,4/23/2009,2009,DR,Severe Storms,GA,Worth County,97,81,37,"$215,529.98 "
1834,4/27/2009,2009,DR,Tornado,AR,Ashley County,72,63,22,"$76,372.70 "
1834,4/27/2009,2009,DR,Tornado,AR,Miller County,52,47,17,"$85,421.19 "
1834,4/27/2009,2009,DR,Tornado,AR,Polk County,778,652,217,"$1,286,083.99 "
1834,4/27/2009,2009,DR,Tornado,AR,Sevier County,46,40,26,"$416,647.81 "
1835,4/28/2009,2009,DR,Severe Storms,AL,Covington County,174,153,69,"$141,002.28 "
1835,4/28/2009,2009,DR,Severe Storms,AL,Geneva County,332,284,156,"$872,459.20 "
1835,4/28/2009,2009,DR,Severe Storms,AL,Houston County,464,410,228,"$1,062,285.43 "
1838,5/15/2009,2009,DR,Severe Storms,WV,Calhoun County,47,40,36,"$222,044.97 "
1838,5/15/2009,2009,DR,Severe Storms,WV,McDowell County,530,501,270,"$726,103.89 "
1838,5/15/2009,2009,DR,Severe Storms,WV,Mercer County,149,130,77,"$159,129.49 "
1838,5/15/2009,2009,DR,Severe Storms,WV,Mingo County,"2,379","2,147","1,592","$8,715,665.41 "
1838,5/15/2009,2009,DR,Severe Storms,WV,Raleigh County,307,291,181,"$489,903.52 "
1838,5/15/2009,2009,DR,Severe Storms,WV,Wyoming County,"1,225","1,127",719,"$3,592,957.91 "
1840,5/27/2009,2009,DR,Severe Storms,FL,Volusia County,"4,519","3,948","1,914","$7,404,072.21 "
1841,5/29/2009,2009,DR,Severe Storms,KY,Breathitt County,926,844,626,"$4,308,925.79 "
1841,5/29/2009,2009,DR,Severe Storms,KY,Floyd County,"1,594","1,415",855,"$3,399,561.29 "
1841,5/29/2009,2009,DR,Severe Storms,KY,Magoffin County,389,352,222,"$772,657.41 "
1841,5/29/2009,2009,DR,Severe Storms,KY,Owsley County,239,213,122,"$434,113.57 "
1841,5/29/2009,2009,DR,Severe Storms,KY,Pike County,"2,181","1,902","1,352","$6,202,188.36 "
1842,6/3/2009,2009,DR,Severe Storms,AL,Autauga County,206,184,102,"$511,453.03 "
1842,6/3/2009,2009,DR,Severe Storms,AL,Bullock County,565,542,220,"$448,689.50 "
1842,6/3/2009,2009,DR,Severe Storms,AL,Elmore County,344,305,157,"$709,222.27 "
1842,6/3/2009,2009,DR,Severe Storms,AL,Montgomery County,"1,641","1,441",806,"$4,849,148.58 "
1843,6/11/2009,2009,DR,Flood,AK,Alaska Gateway Regional Educational Attendance Area,57,47,39,"$753,047.05 "
1843,6/11/2009,2009,DR,Flood,AK,Kuspuk Regional Educational Attendance Area,82,74,54,"$489,295.33 "
1843,6/11/2009,2009,DR,Flood,AK,Lower Yukon Regional Educational Attendance Area,265,251,207,"$1,580,886.38 "
1843,6/11/2009,2009,DR,Flood,AK,Yukon Flats Regional Educational Attendance Area,139,134,112,"$1,037,809.11 "
1843,6/11/2009,2009,DR,Flood,AK,Yukon Koyukuk Regional Educational Attendance Area,45,42,39,"$727,864.71 "
1843,6/11/2009,2009,DR,Flood,AK,Yupiit Regional Educational Attendance Area,184,169,139,"$1,263,798.61 "
